trade_date,Binance_Coin LogReturn,Bitcoin LogReturn,Bitcoin_Cash LogReturn,Bitcoin_SV LogReturn,Cardano LogReturn,Chainlink LogReturn,Crypto_com_Coin LogReturn,EOS LogReturn,Ethereum LogReturn,Huobi_Token LogReturn,Litecoin LogReturn,Monero LogReturn,NEO LogReturn,Stellar LogReturn,Tether LogReturn,Tezos LogReturn,TRON LogReturn,UNUS_SED_LEO LogReturn,USD_Coin LogReturn,XRP LogReturn,Binance_Coin Volume,Bitcoin Volume,Bitcoin_Cash Volume,Bitcoin_SV Volume,Cardano Volume,Chainlink Volume,Crypto_com_Coin Volume,EOS Volume,Ethereum Volume,Huobi_Token Volume,Litecoin Volume,Monero Volume,NEO Volume,Stellar Volume,Tether Volume,Tezos Volume,TRON Volume,UNUS_SED_LEO Volume,USD_Coin Volume,XRP Volume
2020-08-01,0.04076,0.03779,0.0566,0.05712,0.03382,0.06599,0.05296,0.06272,0.10863,0.0811,0.05517,0.05528,0.08872,0.09878,-0.00299,0.06476,0.03589,0,-0.01358,0.1118,12540474,2259291,7915655,9788930,2567379136,94280717,707477451,787930169,38440669,40114560,52392918,1283891,28332935,3931352461,36651463628,58710131,31233404337,12972456,427426214,11552457496
2020-08-02,-0.02779,-0.06191,-0.11385,-0.11083,-0.0727,-0.00362,-0.0575,-0.11248,-0.03845,-0.05852,-0.0789,-0.04926,-0.0879,-0.04243,0.00084,-0.05077,-0.06885,0.00791,0.00099,-0.00856,14097034,2403001,11181817,11610786,3041200564,154690990,685074144,1137421966,50034382,41209359,59343399,1439612,24811931,4765163206,43733170592,84596600,38768442450,12881979,483007885,16582765038
2020-08-03,0.0521,0.01729,0.04398,0.0462,0.02828,0.10221,-0.00376,0.03673,0.0413,0.06272,0.0318,0.04757,0.01789,0.02417,0.00215,0.06062,0.04358,0,0.00264,0.07668,12358556,1818094,7100747,8116600,1834137218,108397105,587047506,653503968,33910586,35630928,39101513,1135125,19320964,2966906560,29988450757,64174418,27258531984,11649340,371208699,11191972536
2020-08-04,0.00992,-0.0036,-0.02787,-0.01524,0.04055,0.06957,-0.04066,-0.00658,0.00922,0.01663,-0.01621,-0.02098,0.00803,0.04569,0,0.05407,0.02311,0,0,-0.03095,10912583,1892924,6458633,7591694,2683017574,147567199,591007285,630790728,36297519,36853233,36010323,968334,16134787,2997060280,32423781475,90313790,26602532469,11488181,344445344,8998326300
2020-08-05,0.04648,0.04716,0.02093,0.04141,-0.00226,-0.02683,0.04413,0.00985,0.02959,0.01636,0.0254,0.03624,0.03225,-0.01869,0,-0.03465,0.00485,0,0,0.00933,15084294,2127073,6422415,6434568,1923817390,99184528,528372572,583273859,32535577,19031100,36804359,908399,16723785,2174332602,33191883907,50804421,23165082862,11489591,351757028,6785017165
2020-08-06,-0.02736,0.00278,0.04732,0.01032,0.00944,0.0589,-0.00783,0.00976,-0.01665,-0.0143,0.00254,0.05515,0.00617,-0.01402,0,0.03155,-0.00864,0,0,0.0009,10708129,1989285,8118841,6612560,1943297887,94514389,484738215,684112063,28383972,14768973,37929242,1249193,18161354,2024762123,32564418808,65880979,22129544124,10056745,338670829,6414245262
2020-08-07,-0.01777,-0.01525,-0.01731,-0.03274,-0.03456,-0.00792,-0.00206,-0.02291,-0.0399,-0.03135,-0.03282,-0.01592,-0.00927,-0.0316,0,-0.0477,-0.01676,0.00784,0,-0.02982,14500666,1978707,10047313,7088001,4382370088,107360584,557371079,964983537,32930100,15776926,47366930,2285507,40678421,4059740686,35097319459,67788716,39829474498,10848799,362226389,14303041404
2020-08-08,0.02523,0.01307,0.00336,0.01633,0.04652,0.23225,0.03191,0.00988,0.03744,0.00212,0.01525,0.00825,0.01464,-0.00156,0,0.0962,0.02379,0,-0.00057,-0.00218,10462168,1504746,5852424,5510719,2284916129,218308415,545993199,546400139,24155295,11642780,29932750,717888,16208988,1737970633,25836510740,70042065,19663190951,10815352,334230448,4606083009
2020-08-09,-0.01764,-0.00668,-0.01349,-0.0381,-0.00369,0.08747,-0.00035,-0.00658,-0.00731,0,-0.01718,-0.01937,-0.00307,0.02044,0,0.08504,0.00269,-0.00784,0.00057,-0.01843,9554436,1492938,5386253,5311591,2933618651,207176921,482205923,528159518,24075774,15010429,27778435,732729,17008223,2108878094,26113895986,97059718,18777745078,11463481,327082236,4775520690
2020-08-10,0.00577,0.01718,0.00726,0.00867,-0.00961,-0.03005,0.00859,0.06701,0.01212,-0.00212,0.01993,0.00749,0.10827,0.0086,0,0.1487,0.04974,-0.00791,0,0.02059,10630486,2217397,6303988,5765034,2157299299,144054027,442141870,919400717,29696771,19585356,38935863,960616,31694892,2230792875,36347245628,132077964,28390342320,12125844,405468663,7229844611
2020-08-11,-0.06156,-0.04016,-0.06711,-0.06981,-0.04565,-0.02486,-0.04493,-0.07032,-0.03997,-0.03017,-0.06925,-0.06956,-0.05522,-0.04894,0,-0.06282,-0.06529,0.00791,0,-0.03526,14171267,2322144,7161736,5271285,4231009673,122153684,452969914,954254842,32958169,24324554,48898655,1844232,39880360,5135829997,39924390806,131940176,38693647838,12674786,421389774,15687917107
2020-08-12,0.02279,0.01517,0.01634,-0.007,-0.00028,0.23723,0.00886,0.01316,0.02759,-0.00879,0.01061,0.03185,0.05315,0.01228,0.00995,0.09508,0.01154,0.00784,0,0.00169,11907852,2179956,6620171,4253054,3162202399,178775249,439803450,774793962,32172084,20883450,44813304,784280,23326724,2195932392,38228094807,128907601,23574170317,12254629,402384827,7030489986
2020-08-13,0.01506,0.01705,0.04058,0.03184,0.02761,0.04183,0.0081,0.03847,0.09209,0.03258,0.04916,0.02731,0.01439,-0.00041,0.00985,-0.05356,0.10312,0.00778,0.00995,0.0442,13688404,2355438,6744356,4871843,3377926465,217480231,441455412,811000759,45087107,22031471,50459098,920524,23710129,2264387586,44690530046,106591244,35869066958,10724093,451204205,7075036643
2020-08-14,0.04386,-0.0013,-0.02064,-0.01883,-0.0208,-0.02335,0.00486,0.02177,0.02,0.00213,-0.01729,-0.01466,0.00948,0.02738,-0.0198,-0.01932,0.09061,-0.02353,-0.01035,0.00857,15831055,2058162,6319890,4300924,2544735603,104956379,455281233,911183030,34785577,24321563,43254934,1008482,24579522,2602677267,38037377019,67189687,45559297829,10847986,402260754,7509639348
2020-08-15,-0.00217,0.00819,0.0322,0.0551,-0.00025,0.1206,0.00953,0.13775,-0.0093,0.02526,0.05452,-0.01532,0.02067,0.01725,0,-0.00489,0.01806,0.01575,-0.00064,-0.00237,11705203,1976336,6629530,4527935,2483394349,145634023,447643962,1465901670,28518100,32509249,52511765,843782,20123309,2439155012,38681122091,82755023,33486641509,10767119,364147875,7534110301
2020-08-16,0.02064,0.00228,0.01594,-0.00542,0.00121,-0.01583,0.01255,0.03943,0.00101,0.00415,0.06305,0.01291,0.02219,0.07067,0,0.03847,0.11269,0.00778,0.0003,0.0127,11662289,1732717,6633159,4338314,2056309335,88248992,440511227,1255944608,28066556,18678051,58108785,708087,19175202,2584899584,35603319606,68494706,42275032767,9528037,378391307,6893191107
2020-08-17,0.00043,0.02995,0.03017,0.00635,0.01753,-0.11785,0.00781,-0.02876,-0.00987,-0.01041,0.04892,0.02319,0.06498,-0.00845,0,-0.0508,0.07448,-0.01563,-0.00125,0.03648,11257451,2337968,7405216,4312308,3046828302,104259107,488182954,986064106,30642379,21454434,61098144,901420,26126356,3677003763,43047212745,55539278,45830877071,11584843,437055342,9708082318
2020-08-18,-0.01889,-0.02171,-0.04226,-0.03148,-0.0251,-0.02853,-0.0194,-0.04892,-0.01374,-0.0063,-0.02263,0.00171,-0.01832,-0.04392,0,-0.0509,-0.05357,0,0.00198,-0.03709,11127208,2148282,6227991,4482318,2447973149,188613982,454678027,814794147,28080131,21337265,54726268,1284229,21963890,2306671276,40873174066,66314209,57719111047,11047124,415918996,6881064332
2020-08-19,-0.0335,-0.01962,-0.03844,-0.05088,-0.06115,0,-0.02484,-0.06919,-0.04147,-0.02775,-0.05537,-0.02424,-0.0218,-0.0589,0,-0.05363,-0.08194,0,0,-0.04402,9905456,2063441,6342482,4410086,2874284857,139777130,428124944,971669680,31651407,25373235,52473492,1183632,22038899,2394433072,40666046435,102399339,55377108565,10815342,407521488,7290903855
2020-08-20,0.03436,0.01016,0.00712,0.0117,0.03322,-0.00928,0.00728,0.02651,0.02426,0.04238,0.01552,0.10425,0.11414,0.04413,0,0.05884,0.03728,0,-0.00028,0.00799,10589827,1707115,4342172,3142669,2388874314,89196922,399632105,697393452,24408877,20966315,44831793,1593454,23001577,1904947612,32746471325,81751073,34209619837,9303817,351310713,6005069883
2020-08-21,-0.04247,-0.02436,-0.03623,-0.05651,-0.07682,-0.15353,0.03093,-0.05068,-0.06783,-0.02521,-0.0587,-0.09022,-0.06739,-0.06492,0,-0.12724,-0.12358,0,0.00028,-0.04149,10859524,2024845,5788663,4016940,2820762263,170291239,1217222996,1049923697,29250832,25215159,47586277,1786232,38497841,2575976764,41215985711,79389891,34749533881,9502618,402903119,6397915643
2020-08-22,0.00496,0.00768,0.01071,-0.00411,0.01218,0.14542,-0.00335,0.03012,0.0171,-0.0107,0.01554,0.02317,0.12947,0.01995,0,0.05453,0.03313,-0.00791,-0.00006,0.02068,9378110,1737898,4443852,3805514,2377962977,132161501,670002712,711734343,25814612,16268997,38732442,1029096,35595385,2040273425,32892342495,65888264,35225339353,9583076,336289164,4996958972
2020-08-23,-0.01678,-0.00145,-0.00839,-0.00919,-0.02982,-0.05077,0.01813,-0.01194,-0.01133,0.00215,0.00513,-0.03688,-0.03985,0.00572,0,-0.0169,-0.02813,0.00791,-0.00047,-0.00406,8250766,1583271,3605100,3079268,1881421714,82640815,442359314,541623346,20673519,12735555,38296801,744689,23776160,1577898527,29187550605,48690335,22565951842,9604072,300048674,4139048932
2020-08-24,0.03328,0.00936,0.02211,0.045,0.02351,0.00066,0.01591,0.01786,0.04193,0.02543,0.02573,0.0284,-0.00275,0.00438,0,0.04717,0.02813,-0.00791,0.00053,0.01333,8661589,1764676,4205434,3888570,2259573071,75690424,471552780,586688871,25837654,14775504,40554088,884422,21545202,1646430342,31794835157,64634076,22663175103,9411053,315170485,4306395290
2020-08-25,-0.05127,-0.03531,-0.05116,-0.05937,-0.09424,-0.06533,-0.02829,-0.07661,-0.06097,0.00626,-0.05996,-0.05593,-0.05901,-0.05348,0,-0.06725,-0.08416,0,0,-0.03981,10654436,2273178,5157252,3890364,3632411212,94989093,488744019,764746034,31379408,38324506,43474360,1150627,37598296,2243004434,42567672036,69915993,27359196273,10214439,336440006,4949010696
2020-08-26,0.03657,0.0107,-0.00445,-0.00344,0.01744,0.06993,0.00444,-0.00319,0.00641,0.03874,-0.00376,0.00326,0.01681,0.00311,0,-0.0205,0.02624,0,0,-0.00157,11691630,1966060,4153794,3242150,2754099835,89849850,450043495,615589271,25873411,49391268,35353219,1010073,45351883,2398096810,37126595563,59853450,24931772606,9514694,307466693,4301661145
2020-08-27,0.03528,-0.01446,-0.0407,-0.02899,-0.07622,-0.05043,-0.01277,-0.04911,-0.00999,-0.045,-0.04057,0.0047,0.01483,-0.04681,0,-0.0516,-0.02762,0,0,-0.04791,13060266,2037582,5080589,3210501,3259076165,86405609,414390728,724361945,27194845,31552787,38675440,1135375,48344653,2613285018,38341362890,71794640,28036609516,9532738,319885737,5431525710
2020-08-28,0.00216,0.01916,0.01623,0.03087,0.02431,0.04451,0.03107,0.04591,0.03402,0.01454,0.02311,0.05243,0.03833,0.02005,0,0.01546,0.03743,0.00791,0,0.02809,11256723,1732460,4303307,3237158,2549250822,65781222,405443963,655059787,23431405,24652515,38910685,1268793,35765841,1955292828,31740187752,48669291,23950838555,10577447,330211751,4392554055
2020-08-29,-0.0052,-0.00309,0.00015,-0.00701,0.06421,0.08893,0.00478,0.00639,0.01018,-0.01036,-0.00105,-0.01646,0.14861,0.00953,0,0.03021,0.04313,0,0,0.00897,9271658,1517230,4152935,4835245,2789695806,124980824,384706582,529008325,22060351,20572712,34997332,1109944,64749405,1832829193,31070541135,50476244,22371351394,10604887,321728690,3855479693
2020-08-30,0.02701,0.01763,0.03694,0.03133,0.00619,-0.00605,0.02491,0.04057,0.06879,0.01242,0.09071,0.03525,-0.0281,0.01549,0,0.00593,0.07366,0,0,0.03063,9780973,1702111,4237455,5696279,2537222034,111013442,371068699,585716199,27071538,22283308,45985710,1203248,69087496,1997051327,36153398644,46812328,34901208694,10341374,384070993,4312597197
2020-08-31,-0.01922,-0.00262,-0.01637,-0.01875,0.04374,-0.04724,0.00086,-0.01231,0.01547,0.01835,-0.02616,-0.02955,-0.00971,-0.00957,0,-0.03615,0.08346,0,0,-0.00449,9203980,1905405,4203982,3278260,3777692802,88937499,453445439,559681971,29588970,24000289,41374213,1098168,42575608,2049287628,37949635827,46371821,41572392107,10207612,388657503,4283989246
2020-09-01,0.06793,0.0245,0.06412,0.05459,0.02195,0.02576,0.00752,0.07455,0.09209,0.00403,0.02855,0.0398,0.04577,0.02103,0,0.05374,0.16498,0.00784,0,0.04825,18754461,2309518,6188739,4522070,3638055897,100687777,456511187,799955423,41359814,38793185,43842030,1349706,47369555,2658163079,49809584105,63684913,68202831812,10725888,478155175,5994300498
2020-09-02,-0.00525,-0.0476,-0.10281,-0.1039,-0.08135,-0.0787,-0.03267,-0.11563,-0.08076,0.01597,-0.07906,-0.06441,-0.05262,-0.07011,0,-0.09444,-0.00296,-0.01575,0,-0.06726,23341434,2397947,7360814,4798250,3546467630,92856720,450133751,1019795273,42944213,72904071,46126124,1404481,28348654,2821619797,52855722597,82989400,117636508811,10557487,545699500,6940103660
2020-09-03,-0.18014,-0.10802,-0.20085,-0.18642,-0.1843,-0.21479,-0.12082,-0.16062,-0.13188,-0.13778,-0.19577,-0.15529,-0.12654,-0.15374,0.00995,-0.19324,0.17871,0,0,-0.11438,25378797,2948130,7877662,5461308,4593443388,126463585,436381095,1080798941,47529631,54363988,52239026,1660722,25592528,3232946478,57276398203,103180597,163508354296,10756017,569632814,7063654111
2020-09-04,0.02111,0.02568,0.07062,0.05249,0.06337,0.03836,0.01439,0.13116,0.00664,0.01802,0.05775,0.05453,0.06108,0.02492,-0.00995,0.06744,-0.14534,-0.016,0,0.03703,23508808,2887216,9514560,6064461,5182543517,146605916,433078440,1859482691,43279209,35915637,57964461,1859607,27442997,3722339045,55249232799,110700785,138477293079,11299507,549725309,7659208658
2020-09-05,-0.07799,-0.0331,-0.02874,0.00955,-0.13037,-0.16313,-0.04404,-0.02694,-0.14672,-0.03175,-0.06153,-0.05799,-0.11962,-0.07572,0,-0.10697,-0.17181,-0.03279,0,-0.07374,19732069,4343672,13687752,8636111,5002661846,165065079,491337729,1903050787,82598611,36319564,57673454,3241843,37180907,2904963571,78154159842,140886792,110691003368,12141311,591701985,8754985718
2020-09-06,0.17433,0.01083,0.01388,0.0086,0.03429,0.19621,0.00693,-0.00685,0.05258,0.07542,0.00962,0.03316,0.01699,0.03065,0,0.03565,0.04962,0.01653,0,0.0127,34716690,3625585,11166169,7982795,4968551855,166156282,445718109,1075246849,80287180,48117756,43411043,2723362,32863941,2585421519,66315625008,101497864,101628987159,11294769,447289979,7325755681
2020-09-07,-0.03511,0.00864,0.0007,0.0631,0.00293,-0.03789,-0.00511,-0.02083,-0.00195,-0.00858,0.01487,0.02702,0.05428,0.01059,0,-0.0039,0.02361,-0.00823,0,0.00598,24378604,3264237,12109852,10102994,4970368651,149254310,459485469,1075332023,61650680,60296280,46175171,2992672,44316243,2088418491,59139010478,92779552,75280945657,11393767,465106040,7343787689
2020-09-08,0.03511,-0.02322,-0.02691,-0.02077,-0.02519,-0.05286,-0.0115,-0.03209,-0.04367,-0.02179,-0.02892,0.01646,-0.06304,-0.01477,0,-0.01972,0.08105,0.00823,0,-0.02264,24371319,3261382,10836220,9017284,6618958545,115074554,458950637,945512223,52128597,23938511,48137410,3540494,46971818,1916505646,56334310286,93697003,93856472465,10768942,437692971,6758512132
2020-09-09,0.05618,0.01088,0.00957,-0.00582,0.02536,0.04883,0.01682,0,0.03924,0.03251,0.01092,0.0057,0.01455,0.01395,0,0.01581,-0.02828,-0.00823,0,0.01199,19123407,2368553,7242463,5959428,6211951768,100369329,438960019,692127403,42246907,22238118,38374931,2283110,42305867,1514486735,42234198845,72857261,67634141860,10389664,453341080,5051356452
2020-09-10,,,,,,0.01364,0.00035,,,0.00638,,,,,0,,,-0.02511,0,,,,,,,322482812,435813050,,,33906471,,,,,52111960702,,,11537841,430412791,
2020-09-11,0.03682,0.01536,0.00382,-0.01198,0.03825,-0.00399,0.05548,0.01081,0.06503,0.00212,0.02454,0.04643,0.16376,0.06383,0,0.00781,-0.01528,0.02511,0,0.01525,16834312,4379262,7859749,5333762,8103451376,271263716,504009370,703439512,75216019,33968514,37842522,241640570,63319251,1749295295,46009434500,73314036,71655508011,9312631,412149370,4541975129
2020-09-12,0.11424,0.00396,0.02084,0.00749,0.00626,0.02137,0.02412,0.00714,0.03276,0,0.03463,-0.0215,0.06181,0.00354,0,0.01544,-0.02294,0.02449,0,0.01842,25491195,3526358,6967988,5544404,7186649190,278966731,434449511,601714443,34901575,24535218,31808194,2394371,50805325,1555504041,43506381696,66691681,69467073199,10887193,366444889,4250593896
2020-09-13,0.08496,-0.0114,-0.03743,-0.03656,-0.0285,-0.06303,-0.0211,-0.03255,-0.05743,0.01885,-0.05563,0.03398,-0.06672,-0.04928,-0.00079,0.00382,-0.06843,-0.0081,0,-0.02456,38417125,3516034,8886588,7158218,8019197658,294365418,414951247,707675250,39869543,51986759,36119140,329062232,47635974,1710288257,46348932129,88234171,76300712626,10846901,406389837,4751415680
2020-09-14,0.00386,0.034,0.01977,0.00984,0.01997,0.01078,0.04909,0.00733,0.0315,-0.00416,0.021,0.03459,0.08228,0.00487,0.00079,0.00381,-0.00429,-0.06725,0,0.01854,32435484,3375792,9486045,6781798,8889154797,103684721,426754254,724461998,47215269,40392397,36769784,5764100,51764860,1878444176,49955913643,69079136,90996395511,12364913,477277457,4900330610
2020-09-15,-0.13656,0.01081,0.04058,0.00872,-0.03441,-0.09878,0.00921,-0.01101,-0.0335,-0.00209,-0.01436,-0.01665,-0.08524,-0.02768,0,-0.04272,-0.08749,-0.00873,0,-0.01011,29524560,3027262,13633212,6913885,8549440002,103511721,419812339,682794753,43499169,31521476,34122118,5797066,52840755,2124753963,49718173930,76381322,105531823317,13008569,406597604,5081964654
2020-09-16,0.02756,0.01635,-0.01652,-0.01556,-0.01994,-0.02024,-0.00388,0.00368,0.00266,-0.00209,-0.00955,-0.05076,0.03926,0.02453,0,-0.01198,-0.05174,0.01739,-0.00203,0.01626,24094979,2826584,10753744,6869289,8883916822,106140403,410735783,809796696,44091185,26710029,34759772,5649276,53704184,2319223780,50682289026,74749052,127350695542,13923686,425869097,5781147556
2020-09-17,-0.03531,-0.00236,0.00602,0.00611,0.02762,0.02115,-0.01301,0.00367,0.06152,0.0166,0.01963,0.06504,0.12116,0.0028,0,0,0.05899,0.02553,0.00203,0.01739,18656195,3480387,10138836,6743331,8884006392,115829811,394483480,682273644,52725862,29123880,35155895,5447918,53640953,1920265703,51695424541,62564337,102623604967,12118908,457705305,6941033719
2020-09-18,0.01508,-0.0004,0.00445,-0.01053,-0.03385,-0.08643,-0.00271,-0.01105,-0.01205,0.01024,-0.00863,-0.00141,0.06283,-0.02471,-0.0005,-0.03266,0.03445,0.01667,-0.00036,-0.00591,17729361,2406359,8417401,5581077,7547207752,105782514,287847792,593319478,36484930,32227673,23336261,4720170,49279200,1387774101,47260593551,62505290,123228623363,7404425,442327741,5099809927
2020-09-19,-0.00549,0.01359,-0.00248,-0.00148,0.0063,0.00692,0.00929,0.0037,0.00307,0.00203,0.00453,0.03659,-0.02685,0.00659,0.0005,-0.02948,-0.04597,0.00823,0.00036,0.00402,12121384,2065817,7530088,4944694,6761547505,86318316,331544581,556310149,28703748,22037362,19800632,5161621,36241039,1306910805,37371135632,62591087,101893393751,5786849,372853242,4153810853
2020-09-20,-0.03207,-0.01417,-0.03135,-0.04938,-0.02456,-0.03816,-0.05043,-0.01487,-0.03831,-0.02053,-0.033,-0.02517,-0.03977,-0.02013,0,-0.05264,-0.02985,0.01626,0,-0.01995,12796328,2242087,7240273,5358532,7542063405,95493642,496719026,555460403,32493678,24554549,21589337,5215126,48880170,1300951594,39841903146,68843353,100845699527,11679777,380417648,4378629275
2020-09-21,-0.12582,-0.04449,-0.05866,-0.05468,-0.10613,-0.10912,-0.04691,-0.0618,-0.08214,-0.05326,-0.08204,-0.04839,-0.1586,-0.09058,0,-0.10937,-0.0757,-0.0081,0,-0.06102,18626794,2699466,7766713,4802191,6672422675,171219617,302188863,767404538,48813947,38013100,42512621,5253647,59090051,1687297720,51961935426,113426844,130003580325,12128496,452203611,7179059612
2020-09-22,0.03505,0.00726,0.03003,0.06313,0.01635,0,0.00256,0.02362,0.0079,0.00437,0.02638,0.04399,0.0005,0.018,0,0.06328,0.0018,0.0081,0,0.00549,14356072,2249617,4553876,3789573,3908049562,109512884,360444484,630397867,37105533,24915180,24532556,4483817,38672183,1516239288,38413876677,79326514,77858430310,13181615,343552519,4380078964
2020-09-23,,,-0.05541,,,-0.13028,-0.03192,-0.05191,-0.07193,-0.01537,,,-0.02608,,0,,,-0.0081,0,,,,4463857,,,166825536,413229913,550927784,36226739,24050426,,,42455785,,36739811272,,,12993494,434798204,
2020-09-24,0.02135,0.01946,0.04011,0.00678,0.01386,0.24552,0.04557,0.04017,0.08594,0.02836,0.00916,-0.00194,0.1046,-0.01902,0,0.01869,0.04954,0.0081,-0.00075,-0.00171,13747930,2162895,4585575,3608889,4535531658,249601425,417928128,620915225,40183792,26296974,25245990,4488971,33561754,1956932771,37248150301,59727643,35866817290,13699768,388716701,5643357347
2020-09-25,0.00243,-0.00403,-0.00014,-0.00595,0.1562,0.08667,-0.00348,0.00393,0.00798,-0.00431,0.02309,-0.02201,-0.02175,0.05558,0,0.02288,0.03304,0,0.00075,0.03702,12769640,1979924,4264106,3077065,7317695791,202270693,405422730,662249867,34936336,21233813,25493216,4548571,39951448,2267950874,35285620791,55383852,67016965207,13202673,374707978,5851234228
2020-09-26,,,,,,-0.03609,-0.00014,,,0.00431,,,,,0,,,0,0,,,,,,,146150666,382789132,,,18841497,,,,,30862279525,,,13431527,315376387,
2020-09-27,0.06129,0.00672,0.0557,0.08658,0.04339,0.04074,0.00634,0.01556,0.01455,-0.00431,0,0.06588,-0.00987,-0.01401,0,-0.01367,-0.02084,0.00803,0,0.00597,12067381,1677806,5071446,4605638,4997719678,124923325,425543231,558990789,32317737,18655520,21635825,5368713,23782048,1567939486,29966648691,45703658,56762373224,12783267,306413743,4082858810
2020-09-28,0.02781,-0.00494,-0.01195,-0.00691,-0.00505,-0.04268,-0.01529,-0.00775,-0.00665,-0.00433,-0.01621,-0.04505,-0.05037,0.00105,0,0.03604,-0.00913,0,0,-0.00495,13808239,2113939,6244799,4595285,5678263573,123449358,411683483,649410305,33982926,19306883,25365007,4700394,28616350,1792912315,35171797337,56925566,52425610340,10243203,324737546,5410589187
2020-09-29,0.06701,0.01182,0.01269,0.02034,0.00436,-0.02056,0.00802,0.01161,0.01402,0.00433,0.00945,0.05797,-0.01754,0.00971,0,-0.01336,0.00163,0.00797,0,0.00448,15343109,1897053,4705084,3371530,4463129811,154689573,412857616,540016985,28777131,27240146,21663418,5302783,26060659,1615769326,31247725836,48309495,37075411359,11892042,340799156,5128761627
2020-09-30,0.0165,-0.00566,-0.00499,-0.00331,0.0001,-0.02504,-0.01,-0.00772,0.00017,0,0.01261,0.08049,-0.03551,0.0073,0,-0.01354,-0.00615,0.01575,0,-0.00341,13702208,1918949,4613685,4184296,3918273321,123452441,403821263,531640366,27149780,21481803,24083824,6016021,25873076,1581276294,29250499357,48017205,34897061763,13810986,336365071,4787028522
2020-10-01,-0.06552,-0.01535,0.00026,-0.0083,-0.03284,-0.02153,-0.01995,-0.0117,-0.01904,0,0,-0.03939,-0.01531,-0.02111,-0.00004,-0.00456,-0.01727,-0.00784,0,-0.01644,15256106,2538722,5771787,4122002,5022640656,133388502,464486800,615335188,34660134,28772481,33226041,7580624,27335143,2098183199,36294872459,57592677,39012624995,13012909,423172879,5370534081
2020-10-02,,,,,,-0.0445,-0.0132,,,0.00646,,,,,0.00004,,,0,0,,,,,,,152488982,455448024,,,33972702,,,,,36941887776,,,12680746,418637192,
2020-10-03,0.02871,-0.00546,-0.0376,-0.05746,-0.04379,0.00863,-0.0042,-0.02381,-0.01687,-0.00215,-0.01371,0.00556,-0.04682,-0.02614,0,-0.03249,0.0555,-0.01587,0,-0.02058,12518240,1613493,3505392,2994726,3487742381,80524263,399624637,452048616,24550979,17288481,24726101,5189224,18829420,1463713264,23906096319,41402626,50300551892,12801563,301770300,3617309715
2020-10-04,,,,,,0.01175,0.01243,,,0.00215,,,,,0,,,-0.01613,0,,,,,,,80472627,431870869,,,14498213,,,,,24556398344,,,12043118,299641582,
2020-10-05,0.0137,0.02232,0.01199,0.01537,0.04184,0.02412,0.01099,0.01594,0.01984,-0.00646,0.01586,0.07326,-0.01234,0.02821,0,0.01405,-0.02763,-0.00816,0,0.07184,10673037,1814287,3856850,3293116,4523338604,107903300,419490898,516322040,28317534,20804371,29793085,6453229,20860397,1799767940,26818936476,41450975,35962856146,12453354,310151955,7180980787
2020-10-06,,,,,,-0.09448,-0.01859,,,-0.01304,,,,,0,,,-0.01653,0,,,,,,,109838532,402312129,,,21433832,,,,,36772723041,,,12274850,390051635,
2020-10-07,-0.03191,-0.01162,0.00525,0.00037,-0.03915,0.02252,0.0009,0.04634,-0.03493,0,0.00623,0.00063,-0.05213,-0.01314,0,-0.03792,-0.03451,0,0,-0.00742,9997089,1641696,4375105,3330702,4387917212,103581496,355525301,968971086,30261688,18553354,27110290,8114247,22018837,1804671205,28509871425,57466403,32248612391,2774994,340361898,5947017984
2020-10-08,-0.00036,0.02264,0.04538,0.01308,0.02425,0.06154,0.02135,-0.01139,0.02693,0.01304,0.01214,0.00405,0.01182,0.00992,0,0.01914,0.00195,0.01653,0,0.01028,10972848,2033269,6632691,4298945,4811890871,141635781,422358041,800704836,33193047,19643512,30790566,6871249,23515597,1783138011,33458865269,61465863,38073530294,2885367,366302318,6327869152
2020-10-09,,,,,,0.0843,0.01145,,,0.01288,,,,,0,,,-0.00823,0,,,,,,,152522452,394307394,,,20816126,,,,,33919229078,,,3139123,365416446,
2020-10-10,0.01998,0.03355,0.01434,0.03333,0.08733,0.01243,0.01072,0.01139,0.05403,-0.00213,0.03495,0.0407,0.0318,0.0538,0,0.06424,0.02546,-0.01667,0,0.01058,15213504,2059225,8067566,4117582,9179010956,131112380,454440714,845689044,37701879,22477231,57861805,6454923,22134661,1935719310,41298643279,76657922,55182088369,3020729,427180195,7739422081
2020-10-11,0.00879,0.00774,0.00985,0.0053,0.0143,0.03089,-0.00114,0.00752,0.01118,0.00213,0.03633,0.08344,0.01413,-0.00186,0,0.01762,0.00367,-0.00844,0,0.0056,14365498,1760860,7629232,3619525,7538937205,125368759,430272787,729192031,33733665,16330720,52204782,6816163,17847122,1555847867,36190854082,67057813,42178511195,2805230,403861256,7262468254
2020-10-12,0.07258,0.01492,0.00058,-0.01169,0.03229,0.05382,0.00366,-0.00752,0.03301,0.0106,0.0002,0.02865,0.01282,0.00586,0,0.03434,0.02297,0,0,0.00284,24241832,2281124,7465557,3901516,7584541372,167250994,400028063,902916259,41599369,24412878,52161393,8917666,21917081,1719319794,45422749776,79459681,53137203533,2949936,416476986,8270353999
